메인재료	부재료 1	부재료 2	부재료 3	조리방식	재료 수량	음식 수량	대사 ( 한국어 )	대사 ( 영어 )	다시 물어보기 1 ( 한국어 )	다시 물어보기 1 ( 영어 )	다시 물어보기 2 ( 한국어 )	다시 물어보기 2 ( 영어 )
빵	털 뭉치	없음	없음	굽기	6	1	"그냥 털 샌드위치 구워주세요."	"Just bake me a fur sandwich."	"네, 달궈진 털 샌드위치 하나 맞아요."	"Yes, one hot fur sandwich is correct."	"네, 그거요. 구운 털 샌드위치 하나 맞아요.	"Yes, that one. One grilled fur sandwich is correct.
빵	눈알	없음	없음	굽기	6	1	"저기 저 옆 행성 음식점 사장님 너무 멋있지 않아요? 달궈진 얼굴과 푹신하게 생긴 수염이 멋있는 것 같아요."	"Isn't the owner of the restaurant on the next planet so cool?" I think the heated face and the soft-looking beard are cool."	"빵집 사장님의 달궈진 얼굴과 수염은 다시 봐도 멋있는 것 같아요."	"I think the bakery owner's heated face and beard are cool even when I see it again."	"멋있긴 하죠. 하지만 구운 샌드위치와 같이 먹으면 별미죠..."	"It's cool. But it's a delicacy with grilled sandwiches..."
빵	눈알	없음	없음	굽기	6	1	"눈알 먹어보셨나요? 저는 푹신하지만 살짝 구워진 눈이 맛있더라구요."	"Have you tried eyeballs? I liked the soft, but slightly baked eye."	"빵처럼 푹신한 달궈진 눈알 먹어보셨나요? 이게 또 별미예요."	"Have you eaten heated eyes that are as soft as bread? This is also a delicacy."	"네, 맞아요. 구운 빵 그리고 눈알"	"Yes, that's right. "Baked bread and eyes"
빵	눈알	없음	없음	굽기	6	1	"저기 조금 구워진 눈알이 맛있을 것 같은데, 눈알 샌드위치 하나 주세요."	"The slightly baked eyeballs look delicious, so please give me an eyeball sandwich."	"먹어보시는 것을 추천할게요. 그러니까 달궈진 눈알 빵 하나 주세요."	"I recommend you try it. So please give me a heated eyeball bread."	"네, 눈알과 빵 이렇게 구워서 주세요."	"Yes, I'd like to have my eyeballs and bread baked."
빵	눈알	없음	없음	굽기	6	1	"ㄱㅇ ㄴㅇ ㅃ ㅎㄴㅇ"	"R.E.B.O"	"구운 ㄴㅇ 빵 하나요."	"Roast.E.Bread.One"	"구운 눈알 빵 하나요."	"Roast.Eyeballs.Bread.One"
빵	눈알	없음	없음	굽기	6	1	"저희 아이가 먹을 빵 하나 구워주세요."	"Please bake a bread for my child."	"사람의 눈을 영어로 하면 뭘까요?"	"What should I do in English?"	"그러니까 아이가 먹을 샌드위치 하나 구워서 주세요."	"So please grill a sandwich for the child to eat."
빵	비스무트	없음	없음	굽기	6	1	"위장 장애를 치료할 수 있는 갓 구운 샌드위치 주세요."	"Give me a freshly baked sandwich that can cure gastrointestinal disorders."	"한국어로 '창연'이라 부르기도 하는데 먹으면 위장장애를 치료할 수 있데요."	"It is sometimes called 'Changyeon' in Korean, but eating it can cure gastrointestinal disorders."	"네, 맞아요. 외계에서 온 광물이라 불리는 비스무트를 샌드위치에 넣어 구워서 주세요."	"Yes, that's right. Bismuth, called a mineral from outer space, is baked in a sandwich."
빵	비스무트	없음	없음	굽기	6	1	"뜨겁게 구워서 녹은 샌드위치 주세요."	"I'd like a hot-roasted, melted sandwich."	"녹는점이 271.4 °C인 달궈진 샌드위치 주세요."	"I'd like a heated sandwich with a melting point of 271.4 °C."	"네, 구운 빵에 비스무트를 올려 주세요."	"Yes, please put bismuth on the baked bread."
빵	비스무트	없음	없음	굽기	6	1	"끓는점을 1,564°C까지 올린 갓 구운 샌드위치 하나 방사능으로 튀겨주세요."	"Fry me a freshly baked sandwich with a bradioactive oiling point up to 1,564°C."	"비스무트를 1,564°C까지 달궈진 샌드위치 하나 주세요."	"I'd like a sandwich with bismuth heated to 1,564°C."	"맞아요. 비스무트와 빵 이렇게 구워 주세요."	"That's right. Bismuth and bread, please."
빵	비스무트	없음	없음	굽기	6	1	"83번째 구운 샌드위치 하나 방사능으로 튀겨주세요."	"Fry me an 83rd baked sandwich."	"비스무트는 원자번호가 83번이예요."	"Bismuth has an atomic number of 83."	"비스무트를 넣고 구운 샌드위치 하나요."	"I'd like a sandwich with bismuth."
빵	비스무트	없음	없음	굽기	6	1	"독성이 없는 달궈진 금속 샌드위치 주세요."	"I'd like a non-toxic heated metal sandwich."	"다른말로는 '안전한 중금속'이라고 부르기도 해요."	"In other words, it's called 'safe heavy metals'."	"맞아요. 비스무트를 넣고 구운 샌드위치 하나주세요."	"That's right. I'd like a sandwich baked with bismuth."
빵	건전지	없음	없음	굽기	6	1	"제 뱃속을 달궈줄 짜릿한 음식을 만들어 주세요."	"Please make me a thrilling dish that will heat my stomach."	"저의 달궈진 빵처럼 푹신한 인생을 짜릿하게 해줄 음식을 만들어 주세요."	"Please make food that will thrill my life like hot bread."	"저의 구운 빵처럼 노릇노릇한 인생을 건전지처럼 짜릿하게 해줄 음식을 만들어 주세요."	"Please make me food that will make my life as golden as my baked bread as thrilling as a battery."
빵	건전지	없음	없음	굽기	6	1	"찌릿, 푹신, 달굼, 출발"	"Staring, soft, Roast, let's go"	"달궈진 빵처럼 푹신한 전지로 이으면 좋을 것 같긴 한데..."	"I think it'd be good to connect it with a soft battery like heated bread..."	"그럼 좋죠, 건전지와 빵 구워 주세요."	"That would be great, I'd like batteries and bread."
빵	건전지	없음	없음	굽기	6	1	"에너지를 채우고 싶다면 갓 구운 빵을 한 번 먹어봐"	"If you want to recharge your energy, try eating freshly baked bread"	"달궈진 빵처럼 푹신한 에너지를 채울 수 있다면 좋을 것 같아요."	"I think it would be nice if I could fill up the fluffy energy like hot bread."	"네, 구운 빵과 건전지요."	"Yes, baked bread and batteries."
빵	건전지	없음	없음	굽기	6	1	"갓 구워진 AA 샌드위치 주세요."	"A freshly baked AA sandwich, please."	"AA 전지 샌드위치 구워주세요."	"Please bake AA battery sandwiches."	"그거 맞아요. 구운 건전지 샌드위치 주시면 돼요."	"That's right. You can give me a baked battery sandwich."
빵	건전지	없음	없음	굽기	6	1	"달궈진 건전지 샌드위치... 제 눈으로 확인해 봐야겠어요."	"Hot battery sandwich... I must check with my own eyes."	"확인해 보게 건전지 샌드위치 하나 구워주세요."	"Please bake me a battery sandwich so I can check."	"맞아요. 건전지와 샌드위치 구워서 주시면 돼요."	"That's right. You can bake batteries and sandwiches and give them to me."
빵	외계 식물	없음	없음	굽기	6	1	"옆 행성에서 자라는 식물을 넣은 샌드위치 하나 구워주세요."	"Bake me a sandwich with plants growing on the next planet."	"좋아요. 하지만 꼭 옆 행성에서 자라는 식물로 샌드위치에 넣어 구워주세요."	"Okay, but make sure you bake it in a sandwich with plants that grow on the next planet."	"네, 외계 식물을 넣은 샌드위치 하나 구워 주세요."	"Yes, please bake me a sandwich with alien plants."
빵	외계 식물	없음	없음	굽기	6	1	"제가 고기를 먹지 않지만, 고기 맛 식물은 없나요? 있다면 샌드위치에 넣어 구워주세요."	"I don't eat meat, but do you have any meat-flavored plants? If you have, bake it in a sandwich."	"있다면 달궈진 샌드위치 맛 식물로 주세요."	"If you have, I'd like a heated sandwich-flavored plant."	"네, 그거 맞아요. 외계식물 그리고 구운 샌드위치"	"Yes, that's right. Alien plants and baked sandwiches"
빵	외계 식물	없음	없음	굽기	6	1	"갓 구운 비건 샌드위치 하나 주세요."	"A freshly baked vegan sandwich, please."	"네, 달궈진 야채 샌드위치 하나 주세요."	"Yes, I'd like a heated vegetable sandwich."	"외계 식물 샌드위치 하나 구워 주세요."	"Bake me an alien plant sandwich."
빵	외계 식물	없음	없음	굽기	6	1	"갓 구운 샌드위치 위에 풀만 올리는 건 좀 이상한가요?"	"Is it a little strange to just put grass on a freshly baked sandwich?"	"이상하면 어때요? 제 입에 들어가는건데요."	"What if it's weird? It's in my mouth."	"그러니까 외계식물을 넣은 빵 구워 주세요."	"So please bake bread with alien plants."
빵	외계 식물	없음	없음	굽기	6	1	"풀을 고기에 구워 먹어도 봤고, 빵에도… 구워 먹으면?"	"I've seen grass grilled on meat, and bread... If you grill it?"	"너무 궁금해요. 달궈진 빵에 풀을 올려 먹으면 무슨 맛일지..."	"I'm so curious. I don't know how it would taste if you put glue on the heated bread..."	"구운 빵과 외계식물 조합을 느끼고 싶어요."	"I want to feel the combination of baked bread and alien plants."
고기	스티커	없음	없음	굽기	6	1	"와이파이 있으신가요? 잠시 빌려써도 될까요? 노릇노릇하게 구워진 스티커 고기 하나 주문할게요."	"Do you have Wi-Fi? Can I borrow it for a while? I'd like to order a golden brown sticker meat."	"달궈진 고기 스티커 하나 주문할 테니, 조금이라도 안 될까요?"	"I'll order a heated meat sticker, so can I have a little?"	"잠시만이면 돼요! 구운 스티커 고기 하나 주문할게요."	"Just a moment! I'd like to order a grilled meat."
고기	스티커	없음	없음	굽기	6	1	"용의 앞다릿살을 구워서 하나요. 접착력이 강하게요."	"Do you do it by roasting the front leg of a dragon. It's very strong."	"얇고 접착력이 강한 달궈진 용의 앞다릿살 하나요."	"A thin, highly adhesive heated dragon's forearm, please	"스티커를 넣고 구운 용의 앞다릿살 하나요."	"One front leg of a baked dragon with a sticker, please."
고기	스티커	없음	없음	굽기	6	1	"노릇노릇하게 구워진 고기와 스티커가 같이 있으면 맛이 이상해요. 하지만 중독되는 맛이에요."	"It tastes weird when the golden meat and stickers are together. But it's an addictive taste."	"중독되는 그 맛..  달궈진 스티커를 넣은 고기 이상하죠."	"The taste that makes you addicted... Meat with heated stickers is weird."	"스티커를 넣고 구운 고기는 저의 최애 음식입니다."	"Baked meat with stickers is my favorite food."
고기	스티커	없음	없음	굽기	6	1	"접착제처럼 찐득하게 구워진 고기 하나 주세요."	"I'd like a piece of meat that's been baked as sticky as glue."	"얇고 찐득한 종이와 달궈진 고기"	"Thin and sticky paper and heated meat"	"스티커처럼 찐득하고, 윤기있는 구운 고기"	"Roasted meat that's sticky and glossy like a sticker"
고기	스티커	없음	없음	굽기	6	1	"요나하 기고 커티스 진워구"	"Eno Taem Rekcits Dekab"	"요나하 기고 스티커 구워진'"	"Eno Meat Sticker Roast"	"하나요 생고기 스티커 구워진"	"One Meat Sticker Roast"
고기	방부제	없음	없음	굽기	6	1	"썩지 않는 고기 구이 하나요."	"One roast meat that doesn't rot."	"썩지 않게만 해준다면 달궈진 고기를 오래 먹을 수 있어요!"	"If you don't let it rot, you can eat heated meat for a long time!"	"구워진 방부제를 넣어 고기를 오래 먹을 수 있게 해주세요."	"Add roasted preservatives so that the meat can last long."
고기	방부제	없음	없음	굽기	6	1	"고대 이집트에선 왕족과 귀족들의 구워진 고기를 방부제로 관리 하시던 거 아시나요...."	"Did you know that in ancient Egypt, roasted meat from royalty and aristocrats was managed as a preservative..."	"제 음식도 왕족과 귀족처럼 관리해주세요."	"Please manage my food like royalty and aristocracy."	"제 구운 고기도 방부제를 넣어 관리해주세요."	"Please also manage my grilled meat with preservatives."
고기	방부제	없음	없음	굽기	6	1	"포르말린 고기 구이를 드셔보셨나요? 정말 맛있어요!"	"Have you tried grilled formalin meat? It's really good!"	"포르말린 구운 목살을 드셔보셨나요? 오래 먹을 수 있어요!"	"Have you tried grilled pork neck with formalin? You can eat it for a long time!"	"구워진 방부제 목살을 드셔보셨나요? 정말 맛있어요!"	"Have you tried grilled preservative pork neck? It's really good!"
고기	방부제	없음	없음	굽기	6	1	"오래 먹을 수 있는 구워진 고기 주세요."	"Give me a long-lasting roast."	"썩지 않는 구워진 고기 주세요."	"Give me grilled meat that doesn't rot."	"방부제를 넣고 구운 고기를 주세요."	"Give me some meat toasted with preservatives."
고기	방부제	없음	없음	굽기	6	1	"그냥 노릇노릇하게 구워진 방부제 고기 주세요."	"Just golden brown preservative meat, please."	"작은 여러 알갱이가 들어간 삶은 달궈진 방부제 고기 주세요."	"Please give me bradioactive oiled preservative meat with several small grains."	"오래 먹을 수 있게 방부제를 넣은 고기를 구워 주세요."	"Grill me meat with preservatives so that I can eat it for a long time."
고기	똥	없음	없음	굽기	6	1	"육즙 있는 구워진 똥에 대해 들어보셨나요? 히히..."	"Have you heard of the juicy roasted poop? Hehe..."	"어제 화장실에서 봤던 육즙있는 똥 하나 삶아 주세요."	"Please bradioactive oil a juicy poop that I saw in the bathroom yesterday."	"구운 고기처럼 윤기있는 똥 하나 주세요."	"I'd like to have a bun as glossy as grilled meat."
고기	똥	없음	없음	굽기	6	1	"땡큐 베리 로스트 비프...풉"	"Thank you very much for the roast beef... poop"	"달궈진 고기를 만들어 주신다면 땡큐 베리 풉.."	"If you make me hot meat, thank you very pub.."	"똥을 넣고 구운 고기를 만들어 주시면 너무 감사하죠"	"I'd appreciate it if you could make grilled meat with poop."
고기	똥	없음	없음	굽기	6	1	"어제 화장실에 봤던 노릇노릇하고 윤기가 흐르는거 주세요."	"Give me the golden and glossy one I saw in the bathroom yesterday."	"아직도 생생해요. 육즙있는 구워진 똥이였어요."	"It's still vivid. It was a juicy roasted poop."	"구운 고기처럼 윤기있는 똥이었어요."	"It was as glossy as grilled meat."
고기	똥	없음	없음	굽기	6	2	"구워진 똥의 육즙 냄새를 맡고 두 개의 행성을 빠르게 달려왔어요."	"I smelled the juice of roasted poop and ran fast across two planets."	"두 개의 행성을 달려왔는데 똥으로 버무린 구워진 고기 한 접시론 부족하죠."	"I've been running on two planets, and a plate of grilled meat mixed with poop is not enough."	"좋죠. 똥을 넣고 구운 고기 2개 주세요."	"Very well. I'd like two pieces of roast meat with poop."
